source,target,weight
quarantine,ugh,1
quarantineandchill,quarantinelife,1
quarantineandchill,thursdaymorning,1
quarantineandchill,thursdaythoughts,1
quarantinecruise,abuja,1
quarantinecruise,covid_19,2
quarantinecruise,laught,1
quarantinecruise,nigerianews,1
quarantinecruise,stayhome,2
quarantinelife,books,1
quarantinelife,coronavirus,2
quarantinelife,covid19,1
quarantinelife,covid_19,2
quarantinelife,homeschooling,1
quarantinelife,keepgoing,1
quarantinelife,photography,1
quarantinelife,photooftheday,1
quarantinelife,photosofmylife,1
quarantinelife,quarantinequotes,1
quarantinelife,stayhome,1
quarantinelife,staysafe,1
quarantinelife,technicaldifficulties,1
quarantinelife,thursdaymorning,1
quarantinelife,thursdaythoughts,1
quarantinequotes,technicaldifficulties,1
quarantinis,language,1
quarantinis,slang,1
quedateencasa,costablanca,1
quedateencasa,españa,1
quedateencasa,ilovespain,1
queenletizia,spain,1
queens,ny,1
quotes,leadership,1
quotes,mondaymotivation,1
quran,ramadan,1
qurantine,covid_19,1
qurantine,level4lockdown,1
qurantine,quarantinecruise,1
r6s,covid_19,1
r6s,gamers,1
r6s,mixer,1
r6s,pc,1
r6s,stayhome,1
r6s,streamer,1
rabbiyosefmizrach,israel,1
rabbiyosefmizrach,jews,1
rabbiyosefmizrach,judaism,1
rabbiyosefmizrach,talmud,1
rabbiyosefmizrach,torah,1
rabbiyosefmizrach,usa,1
radiator,lst,1
radiator,radiators,1
rainbow,covid_19,1
rainbow,inverclyde,1
rainbow,isolationcreations,1
rainbowsixsiege,covid_19,1
rainbowsixsiege,gamers,1
rainbowsixsiege,mixer,1
rainbowsixsiege,pc,1
rainbowsixsiege,r6s,1
rainbowsixsiege,stayhome,1
rainbowsixsiege,streamer,1
rajasthan,ajmer,1
rajasthan,ashokgehlot,1
rajasthan,coronavirus,2
rajasthan,coronavirusoutbreak,1
rajasthan,coronavirusupdate,1
rajasthan,covid_19,1
rajasthan,covidー19,1
rajasthan,deputychiefminister,1
rajasthan,jaipur,1
rajasthan,jodhpur,1
rajasthan,lockdown,1
rajasthan,nagaur,1
rajinikanth,covid_19,1
rajinikanth,rajinimakkalmandram,1
rajinimakkalmandram,covid_19,1
rajputboy,covid_19india,1
rajputboy,india,1
rajputboy,indian,1
rajputboy,kanikakapoor,1
rajputboy,ldc2018joining,2
rajputboy,mohanbhagwat,1
rajputboy,sundayvibes,1
ramadan,covid_19,2
ramadan,kulgam,1
ramadan,ramadan,1
ramadan,ramadanathome,1
ramadan,ramadanmubarak,2
ramadan,ramadhan,1
ramadan2020,coronavirus,1
ramadan2020,fast,1
ramadankareem,covid_19,3
ramadankareem,hyderabad,1
ramadankareem,maskchallenge,1
ramadankareem,ramadan,2
ramadanmubarak,covid_19,1
ramadanmubarak,extraction,1
ramadanmubarak,ramadan,2
ramadanmubarak,ramadan2020,1
ramadanmubarak,ramadanathome,1
ramadanmubarak,shivrajpanauti,1
ramadanmubarak,thalabdaycarnivalbegins,1
ramadanmubarak,வள்ளல்தளபதிவிஜய்,1
ramadanreflections,covid_19,1
ramadanreflections,hope,1
ramadanreflections,patience,1
ramadhan,ramadan,1
ramadhan,ramadanathome,1
ramadhan,ramadanmubarak,1
ramadhan,teambury,1
ramzan,covid_19,1
ramzan2020,lockdown,1
raptors,donate,1
rationalization,cronavirus,1
rationalization,pef,1
rcslt,slpeeps,1
realdonaldtrump,covid19,1
realestate,luxuryhome,1
realestate,properties,1
realestate,topproperties,1
realitywinner,covid_19,1
realnews,socialmedia,1
realnews,trending,1
realnews,twitter,1
recipe,f4l,1
recycling,thinkoutsidethebox,1
redpepper,covid19ug,2
redpepper,moyo,2
refugee,jordan,1
refugees,asylumseekers,1
relationships,friends,1
relationships,jelaniii,1
relationships,level4lockdown,1
relationships,slowitdown,1
relianceindustries,relianceretail,1
relief,covid,1
relief,covid19,1
relief,fundingtweets,1
relief,gofundme,1
relief,hedliash,1
relief,plz,1
relief,ramadan,1
relief,support,1
remdesivir,covid_19,1
remestemcel,covid_19,1
remittances,covid_19,1
remittances,haiti,1
remotelearning,covid_19,1
remotework,employeeretention,1
remotework,empowerment,1
remotework,wfh,1
renewablerikers,greenjobs,1
renewablerikers,greenstimulus,1
renewal,covid,1
reopen,stayhome,1
reopenamerica,ampfw,1
reopenamerica,thankyou,1
reopenvirginia,liberateminnesota,1
report,banned,1
report,banwetmarkets,1
report,china,2
report,civetcats,1
report,dogcatmeattrade,1
report,sars,1
republicans,covid_19,1
research,covidー19,1
research,health,1
resilient,cities,1
resist,1u,1
resist,disinfectants,1
resist,notmeus,1
resourcemanagement,covid19,1
resourcemanagement,humanresourcemanagement,1
resourcemanagement,jobs,1
resourcemanagement,projectmanagers,1
responsiblerestartohio,inthistogetherohio,2
responsiblerestartohio,staysafeohio,1
restaurants,coronavirus,1
restaurants,food,1
restaurants,safe,1
retweeet,blogging,1
retweeet,covid_19,1
retweeet,food,1
retweeet,foodie,1
retweeet,homemade,1
retweeet,karachi,1
retweeet,pakistan,1
revival,keke,1
rich,coronavirus,1
rich,covid_19,1
rich,elites,1
rich,france,1
rich,wealthy,1
richardbranson,covid_19,1
rightsofimmigrants,immigration,1
ripirrfan,irrfankhan,1
ripirrfan,mumbai,1
riseupontario,canadatogether,1
riseupontario,canpoli,1
riseupontario,onpoli,1
risk,covid19,1
rjm,albany,1
rjm,andrewcuomo,1
rjm,cobblehill,1
rn,covid_19,1
rojava,who,1
rok,austria,1
rok,rok,1
romanian,coronavirus,1
romanian,medic,1
rsa,presidentkaunda,1
rt,ecowas,1
rt,ipob,1
rtenews,rtept,1
rtenews,twip,1
runnersdelecion1p36,lucia,1
runnerstogether,runningforppe,1
rusci,covid19,1
russia,romania,1
russia,wheat,1
rutgers,covid19,1
rutgers,pandemic,1
rutgers,rusci,1
rwanda,coronavirus,1
rwanda,covid,1
ryanair,ryanairrefund,1
sabbath,churches,1
sabbath,pastors,1
sabbath,sda,1
sad,covid_19,1
sad,donthecon,1
sadtimes,covid_19,1
safe,coronavirus,1
safe,covid_19,1
safe,lockdown2020,1
safe,nz,1
safe,nzlockdown,1
saferathome,covid19,1
saferathome,covid_19,1
saferathome,stayhome,1
saferathome,wewillprevail,1
safeworld,mercy,1
safeworld,prayforitaly,1
saftas14,covid_19,1
sage,coronavirus,1
sage,tories,1
saheart,movemore,1
saheart,movemoremonth,1
sakinaka,andheri,1
sakinaka,mumbai,1
sakshimalik,akshaykumar,1
sakshimalik,bollywood,1
sakshimalik,covid_19,1
sakshimalik,india,2
sakshimalik,indiafightscorona,1
sakshimalik,laxmmibomb,1
sakshimalik,lockdown,1
salesforce,covid19,1
saltash,torpoint,1
saltillo,coahuila,1
samhargrave,bollywood,1
samos,covid_19,1
sanfrancisco,bayarea,1
sanfrancisco,covid19,1
sanitary_pads,versova_vidhansabha,1
sanitary_pads,ward_64,1
santapola,costablanca,1
santapola,covid_19,1
santapola,españa,1
santapola,ilovespain,1
santapola,quedateencasa,1
santapola,spain,1
sars,banned,1
sars,china,1
sars,civetcats,1
satellite,airpollution,1
satellite,coronavirus,1
satellite,india,1
sathdokharagpur,jetegakharagpur,1
sathdokharagpur,stayhome,1
satire,fridayfun,1
satire,ohwell,1
saturdaymorning,coupleschallenge,1
saturdaymorning,covid_19,1
saturdaymorning,ipad,1
saturdaymorning,jelaniii,1
saturdaymorning,jin,1
saturdaymorning,relationships,1
saturdaymorning,slowitdown,1
saturdaymotivation,churches,1
saturdaymotivation,covid_19,1
saturdaymotivation,covidreliefirs,1
saturdaymotivation,pastors,1
saturdaymotivation,sabbath,1
saturdaymotivation,sda,1
saturdaynight,covid_19,1
saturdaynight,kag2020,1
saturdaynight,maga2020,1
saturdaynight,qanon,1
saturdaynight,wwg1wga,1
saturdaythoughts,churches,1
saturdaythoughts,pastors,1
saturdaythoughts,sabbath,1
saturdaythoughts,saturdaymotivation,2
saturdaythoughts,sda,1
saudi,coronavirus,1
saudi,covid,1
saudi,covid_19,1
saudi,italy,1
saudi_arabia,coronavirus,1
saudiarabia,china,1
saudiarabia,covid_19,1
saudiarabia,italian,2
saudiarabia,italy,1
saudiarabia,solidarity,2
saugus,covid_19,1
savebengalfromcorona,cm,1
savebengalfromcorona,covid_19,1
savebengalfromcorona,wb,1
saveitaly,mercy,1
saveitaly,prayforitaly,1
saveitaly,safeworld,1
savelives,coronavirus,1
savelives,covid_19,1
savelives,protectthenhs,1
sbra,caresact,1
sbra,covid19,1
science,coronavirus,1
science,coronavirusupdates,1
science,covid19,1
science,covid_19,1
science,scientists,1
scientists,coronavirus,1
scientists,coronavirusupdates,1
scientists,covid19,1
scientists,covid_19,1
scotland,covid_19,1
scrap498a,498a,1
scrap498a,fakecases,1
scrap498a,genocide,1
scrap498a,india,1
scrap498a,legalterrorism,1
scrap498a,mentoo,1
scrap498a,terrorism,1
screening,abhwc,1
screening,healthcare,1
scummo,covid__19,1
sda,churches,1
sda,pastors,1
sdgs,csr,1
sdgs,doctors,1
sdgs,donate,1
sdgs,donation,1
sdgs,india,1
sdgs,karnataka,1
secularism,biryani,1
secularism,covid_19,1
secularism,muslim,1
securities,coronavirus,1
security,covid19,2
security,risk,1
selfdrivingcar,autonomuscar,1
selfdrivingcar,technews,1
selfie,copic,1
selfie,copicart,1
selfie,dog,1
selfie,dogs,1
selfie,gilbertcomics,1
selfie,pets,1
selfie,selfies,1
selfies,copic,1
selfies,copicart,1
selfies,dog,1
selfies,dogs,1
selfies,gilbertcomics,1
selfies,pets,1
selflessservice,derasachasauda,1
selflessservice,indiafightscorona,1
senegal,covid_19,1
sentletsemustfall,covid_19,1
seoul,coronavirus,1
series27,valentisadvisors,1
service,covid_19,1
service,emotional,1
service,mental,1
service,mentalhealthmatters,1
servicemasterrestoretorontonorthvaughan,instagram,1
severity,diseases,1
sexualviolence,covid19,1
sexualviolence,domesticviolence,1
sgit6,ksuvsful,1
sgit6,lockdownextension,1
sgit6,trump,1
shahrukhkhan,covid_19,1
shahrukhkhan,mannat,1
shahrukhkhan,prashantsawant,1
shameonsmithfield,coronavirus,1
shameonsmithfield,covid_19,1
sharetheshowtuesday,dnb,1
sheabutter,handsanitizers,1
sheep,america,1
sheep,cats,1
sheep,dogs,1
sheep,goats,1
sheep,rawr,1
sheep,usa,1
sheepnomore,chinaliedandpeopledied,1
sheepnomore,fauciliedpeopledied,1
sheepnomore,wholiedpeopledied,1
shehnaazgill,covid_19,1
shehnaazgill,gas,1
shehnaazgill,sundayvibes,1
shehnaazgill,superm,1
shehnaazgill,weed,1
shield,cover,1
shield,protector,1
shivrajpanauti,covid_19,1
shivrajpanauti,extraction,1
shivrajpanauti,ramadan2020,1
shivrajpanauti,வள்ளல்தளபதிவிஜய்,1
shocksyndrome,kawasaki,1
shutdown,chinavirus,1
shutdown,coronavirus,1
shutdown,covid_19,1
shutdown,protestlockdown,1
shutdown,texit,1
shutdown,tyranny,1
sideeffects,covid19,1
sidharthshukla,parthsamthaan,1
sikh,covidー19,1
sikh,sikhcommunity,1
simonstevens,nhs,1
sinagua,covid_19,2
sinagua,zulia,1
sindh,coronaviruspakistan,3
sindh,sindhhealth,3
sindhhealth,coronaviruspakistan,3
singapore,coronavirus,1
singapore,covid19,1
singapore,health,1
singer,covid_19,1
singer,entertainment,1
singer,india,1
singer,lockdown,1
singer,love,1
singer,people,1
singer,perform,1
singer,song,1
singer,stayhome,1
singers,rappers,1
singers,writers,1
sixwordstory,poem,1
skydio,drones,1
skydio,tech,1
skydio,usa,1
skypapers,covid_19,1
slowthespread,covid19,1
smallbusinesses,coronavirus,1
smallcharities,2point6challenge,1
smallcharities,sundayvibes,1
smallstreamersconnect,covid_19,1
smart,internetofthings,1
smart,iot,1
smartcities,cities,1
smartcities,covid19,1
smartcities,resilient,1
smartcities,urbanplanning,1
smartnews,bringit33,1
smartnews,coronavirus,1
smartnews,massachusetts,1
snitches,stopthespread,1
soccer,speedway,1
socent,covid_19,1
socent,diversity,1
socent,jobs,1
socent,jobseeker,1
socent,keyworkers,1
socent,womenintech,1
social,business,1
social,political,1
social,remotelearning,1
social_distancing,coronavirus,1
social_distancing,socialdistancing,1
socialbusiness,socialentrepreneur,1
socialcohesion,socialisolation,1
socialdistanacing,covid_19,2
socialdistance,washyourhands,1
socialdistancing,coronavirus,1
socialdistancing,coronavirusde,1
socialdistancing,covid19pandemic,1
socialdistancing,covid_19,2
socialdistancing,flattenthecurve,1
socialdistancing,mentalhealth,2
socialdistancing,stayinghome,1
socialdistancing,staysafe,1
socialdistancing,washyourhands,1
socialdistancing,wellbeing,1
socialmedia,covid19,1
socialmedia,smm,1
socialworker,hiphopmusic,1
soho,london,1
sokonews,askcytonnfriday,1
solidarity,italy,1
somalia,covid_19,1
somoscuba,somoscontinuidad,1
son,covid_19,1
son,day30oflockdown,1
song,covid_19,1
song,entertainment,1
song,lockdown,1
song,love,1
song,people,1
song,perform,1
song,stayhome,1
soniagandhi,bjp,1
soniagandhi,coronavirus,1
soniagandhi,modi,1
soorvanshi,ajaydevgn,1
soorvanshi,laxxmibomb,1
soorvanshi,singham,1
sos,biodiversity,1
sos,planet,1
sounds4theking,gospelradio,1
sounds4theking,nigeriangospelmusic,1
sounds4theking,nowplaying,1
souqwaqif,covid_19,1
souqwaqif,ramadankareem,1
souqwaqif,staystrongqatar,1
southafrica,africa,1
southafrica,covid_19,1
southafrica,lions,1
southafrica,lockdownkenya,1
southafrica,pressrelease,1
southkorea,coronavirus,1
southkorea,seoul,1
southsudan,lockdown,1
spain,coronaviruspandemic,1
spain,costablanca,1
spain,covid_19,2
spain,españa,1
spain,ilovespain,1
spain,italy,1
spain,quedateencasa,1
sports,entertainment,1
spotlightsunday,fairhousingmonth,1
springofhope,covid_19,1
srilanka,coronavirus,1
srilanka,coronavirusoutbreak,1
srilanka,covid,1
srilanka,covid19,2
srilanka,covid_19,1
srilanka,lka,1
srilanka,slnavy,1
startup,covid19,1
startup,drones,1
startup,inthistogether,1
states,business,1
states,covid19,1
stayathome,acapt,1
stayathome,apdeservesbetter,1
stayathome,apinunsafehands,1
stayathome,aucapt,1
stayathome,chick,1
stayathome,chicken,1
stayathome,cleaning,1
stayathome,covid_19,2
stayathome,day31oflockdown,1
stayathome,dowhatyoulove,1
stayathome,fortheloveoffood,1
stayathome,funny,1
stayathome,hero,1
stayathome,heroes,1
stayathome,lockdown,2
stayathome,lovewhatyoudo,1
stayathome,mentalhealth,1
stayathome,mentalhealthmatters,1
stayathome,safeathome,1
stayathome,stayathomechallenge,1
stayathome,staypositive_staysafe,1
stayathome,staysafestayhome,1
stayathome,washyourhands,1
stayathome,رمضان_مبارك,1
stayathomechallenge,hero,1
stayathomechallenge,heroes,1
stayathomesavelives,chick,1
stayathomesavelives,chicken,1
stayathomesavelives,covid_19,2
stayathomesavelives,lockdown,2
stayathomesavelives,stayathome,1
stayathomeseries,coronavirus,1
stayathomeseries,covid_19,1
stayawarestaysafe,stayhomestaysafe,1
stayhealthy,covid_19,1
stayhealthy,stayactive,1
stayhome,1u,1
stayhome,4more4nanatolietous,1
stayhome,abuja,1
stayhome,chicago,1
stayhome,chick,1
stayhome,chicken,1
stayhome,coronainmaharashtra,1
stayhome,coronavirus,1
stayhome,covid19,2
stayhome,covid_19,14
stayhome,covi̇d_19,1
stayhome,creative,1
stayhome,day30oflockdown,1
stayhome,disinfectants,1
stayhome,hero,1
stayhome,heroes,1
stayhome,illinois,1
stayhome,itsfun,1
stayhome,keepgoing,1
stayhome,keepyourdistance,1
stayhome,laught,1
stayhome,learnfromhome,1
stayhome,letsfightcoronatogether,1
stayhome,lockdown,4
stayhome,lockdownextension,2
stayhome,lockdownhustle,1
stayhome,love,1
stayhome,ncdcfailedkano,1
stayhome,nhsthankyou,1
stayhome,nigerianews,1
stayhome,notmeus,1
stayhome,quarantinelife,1
stayhome,ramadankareem,1
stayhome,resist,1
stayhome,souqwaqif,1
stayhome,stayathome,3
stayhome,stayathomechallenge,1
stayhome,stayathomesavelives,3
stayhome,stayhome,1
stayhome,stayhomesavelifes,2
stayhome,stayhomesavelives,1
stayhome,stayparked,1
stayhome,staysafe,6
stayhome,staystrongqatar,1
stayhome,staywell,1
stayhome,stoppanicbuying,1
stayhome,thankyoufrontliners,1
stayhome,tryorigami,1
stayhome,vaccine,1
stayhome,washyourhand,1
stayhome,washyourhands,2
stayhomebw,coronavirus,1
stayhomebw,covid19,1
stayhomebw,covid19bw,1
stayhomeohio,covid19ohioready,2
stayhomesa,covid_19,1
stayhomesavelifes,chicago,1
stayhomesavelifes,illinois,1
stayhomesavelifes,skills,1
stayhomesavelifes,thankyoufrontliners,1
stayhomesavelives,apdeservesbetter,1
stayhomesavelives,apinunsafehands,1
stayhomesavelives,besafe,1
stayhomesavelives,chinesevirus,1
stayhomesavelives,coronavirustruth,1
stayhomesavelives,covid_19,4
stayhomesavelives,covidsafe,1
stayhomesavelives,darktolight,1
stayhomesavelives,keepfit,1
stayhomesavelives,nhsthankyou,1
stayhomesavelives,qanon,1
stayhomesavelives,qarmy,1
stayhomesavelives,stayathome,1
stayhomesavelives,stayhome,1
stayhomesavelives,sundaymotivation,1
stayhomesavelives,wuhanvirus,1
stayhomestaysafe,cod,1
stayhomestaysafe,covid_19,1
stayhomestaysafe,fifa20,1
stayhomestaysafe,fortnite,1
stayhomestaysafe,photography,1
stayhomestaysafe,photooftheday,1
stayhomestaysafe,photosofmylife,1
stayhomestaysafe,quarantinelife,1
stayhomestaysafe,sundaymorning,1
stayhomestaysafe,teamsareaamibdsouth,1
stayhometo,covid19,1
stayin,coronavirus,1
stayin,covid_19,1
stayin,protectthenhs,1
stayin,savelives,1
stayinghappy,learningaboutmyself,1
stayinghappy,remote,1
stayinghome,mentalhealth,1
stayparked,covid_19,1
stayparked,stayhomesavelives,1
staypositive_staysafe,funny,1
staysafe,athira,1
staysafe,coronavirus,1
staysafe,covid_19,4
staysafe,creative,1
staysafe,goodadvice,1
staysafe,investments,1
staysafe,keepgoing,1
staysafe,keepyourdistance,1
staysafe,lockdownextension,1
staysafe,love,1
staysafe,quarantinelife,1
staysafe,stayhealthy,1
staysafe,stayhome,2
staysafe,stayhomestaysafe,1
staysafe,staywell,1
staysafe,stoppanicbuying,1
staysafe,sundaymorning,1
staysafe,washyourhands,1
staysafestayhome,covid_19,2
staysafestayhome,mentalhealth,1
staysafestayhome,mentalhealthmatters,1
staystrong,stayactive,1
staystrong,stayhealthy,1
staystrongqatar,covid_19,1
staystrongqatar,ramadankareem,1
staywell,covid_19,1
staywell,keepyourdistance,1
staywell,stoppanicbuying,1
staywell,washyourhands,1
steam,chinavirus,1
steam,chinesevirus19,1
sti,std,1
sticktogether,bolts,1
sticktogether,chefsforamerica,1
stimulusbill,ccpvirus,1
stimulusbill,ppploans,1
stimuluscheck,covid_19,1
stimuluscheck,covidreliefirs,1
stimuluscheck,ppp,1
stimuluscheck,taxpayerwaste,1
stltesting,covidtestingstlouis,1
stock,markets,1
stopcovid19,socialdistancing,1
strategies,future,1
strategies,vaccines,1
strategy,innovation,1
streamer,covid_19,1
streamer,gamers,1
streamer,stayhome,1
streetcredibility,covid_19,1
streetcredibility,ibadan,2
streetcredibility,lockdownhustle,2
streetcredibility,ultimateloveng,1
stroke,covid19,1
stroke,covid__19,1
strongertogether,covid_19,1
sudan,foodsecurity,1
sudan,sudan,1
suicides,accidentaldeaths,1
suicides,covidsuicides,1
suicides,mentalhealth,1
sultanbazaar,covid_19,1
sultanbazaar,hyderabad,1
sultanbazaar,mojamjahi,1
sunday,covid_19,1
sunday,quarantine,1
sundayfutures,ccot,3
sundayfutures,cnnsotu,1
sundayfutures,coronavirus,2
sundayfutures,covid_19,3
sundayfutures,mediabuzz,3
sundayfutures,tcot,3
sundaymorning,covid19,1
sundaythoughts,covid_19,1
sundaythoughts,lockdown,1
sundaythoughts,stayathome,1
sundaythoughts,رمضان_مبارك,1
sundayvibes,covid_19,2
sundayvibes,gas,1
sundayvibes,ldc2018joining,2
sundayvibes,superm,1
sundayvibes,wearelgbtq,1
sundayvibes,weed,1
superbugs,covid19,1
superbugs,covidー19,1
superm,gas,1
superm,weed,1
superspreader,blood,1
superspreaders,tablighijamaat,1
supplychain,covid19,1
support,covid,1
support,donate,1
support,essex,1
support,gofundme,1
support,plz,1
survivor2020,covid_19,1
survivor2020,sercanvoleybolda,1
sweden,coronavirus,1
sweden,turkey,1
swgl,covid19,1
switzerland,covid19,1
switzerland,covid_19,2
switzerland,letsfightcoronatogether,1
switzerland,lockdown,1
switzerland,love,1
switzerland,pakistan,2
switzerland,stayhome,1
symptom,coronavirus,1
symptoms,covid19,1
syria,aleppo,1
syria,corona,1
syria,covid19,1
syria,covid_19,1
tablighiheroes,tabligiheroes,1
tablighijamaat,blood,1
tablighijamaat,corona,1
tablighijamaat,covid,1
tablighijamaat,covid19,1
tablighijamaat,maulanasaad,1
tablighijamaat,superspreader,1
tablighijamat,covid_19,1
tablighijamat,plasmatherapy,1
tablighis,covid19,1
tablighis,delhi,1
tachamyhero,mycovid19hero,1
talmud,israel,1
talmud,jews,1
talmud,usa,1
tamilnadu,covid_19,1
tamilnadulockdown,herdimmunity,1
tamilnadulockdown,virudhunagar,1
tanzania,covid_19,1
tanzania,pray,1
taxhavens,covid19,1
taxpayerwaste,covid_19,1
taxpayerwaste,covidreliefirs,1
taxpros,covidreliefirs,1
tcot,ccot,6
tcot,cnnsotu,1
tcot,coronavirus,2
tcot,covid_19,3
tcot,trumppressbriefing,1
tdp,andhrapradesh,1
tdp,ysrcp,1
teaching,video,1
teambury,ramadan,1
teambury,ramadanathome,1
teambury,ramadanmubarak,1
teamcacas,संतरामपालजी_का_सत्संग_सुनें,1
teamtrinity,covid_19,1
teamtrinity,oneteam,1
teamtrinity,skills,1
teamtrinity,stayhomesavelifes,1
tech,data,1
tech,digital,1
techblog,startup,1
techforgood,covid_19,1
techforgood,diversity,1
techforgood,jobs,1
techforgood,jobseeker,1
techforgood,keyworkers,1
techforgood,socent,1
techforgood,womenintech,1
technews,autonomuscar,1
technl,covid19,1
technl,covid19nfld,1
tehran,iran,1
tehran,un,1
telangana,covid_19,1
telangana,kerala,2
telangana,telugu,2
telecomsolutions,blockchain,1
telecomsolutions,telecommunication,1
telehealth,covid,1
telehealthpolicy,caresact,1
telehealthpolicy,telehealth,1
telos,covid,1
temple,covid,1
temple,himachal,1
terimittitribute,covid_19,1
terimittitribute,fightagainstcorona,1
terrorism,fakecases,1
terrorism,genocide,1
terrorism,india,1
terrorism,legalterrorism,1
terrorism,mentoo,1
testing,ai,1
testing,covid,1
testing,covid19,1
testing,covid_19,2
testing,covid_19india,1
testing,economy,1
testing,fintech,1
testing,health,1
testing,senseofsmell,1
testing,usa,1
testingforcovid19,deconfinement,1
testlocations,covid19,1
testlocations,covidtestingstlouis,1
testlocations,stltesting,1
texit,chinavirus,1
texit,coronavirus,1
texit,covid_19,1
texit,protestlockdown,1
texit,tyranny,1
thailand,coronavirus,1
thailand,covid19,1
thalabdaycarnivalbegins,covid_19,1
thalabdaycarnivalbegins,extraction,1
thalabdaycarnivalbegins,ramadan2020,1
thalabdaycarnivalbegins,shivrajpanauti,1
thalabdaycarnivalbegins,வள்ளல்தளபதிவிஜய்,1
thalaivar,covid_19,1
thalaivar,nadigar_sangam,1
thalaivar,rajinikanth,1
thalaivar,rajinimakkalmandram,1
thankyou,covid_19,1
thankyou,creative,1
thankyou,love,1
thankyou,stayhome,1
thankyou,staysafe,1
thankyoufrontliners,chicago,1
thankyoufrontliners,illinois,1
thankyounhs,coronavirus,1
thankyounhs,covid_19,1
thankyounhs,coviduk,1
thankyounhs,jokes,1
thanos,avengersendgame,1
thanos,coronavirus,1
thanos,covid_19,1
theageofthetrumpsewer,morallybankrupt,1
theageofthetrumpsewer,moscow,1
thecreatorgames,stayhome,1
thegreatawkening,chinesevirus,1
thegreatawkening,cnn,1
thegreatawkening,democrats,1
thegreatawkening,qanon,1
thegreatawkening,wwg1wga,1
themaskedsinger,westandwithskindoctor,1
thenewabnormal,morallybankrupt,1
thenewabnormal,moscow,1
thenewabnormal,theageofthetrumpsewer,1
therainbowrun,covid_19,1
theresistance,resist,1
theresistance,trump,1
thermometer,covid,1
thermometer,nitrile,1
thoraciccancer,covid,1
thread,lockdown,1
thrombocovid_26a,covid_19,1
thursdaythoughts,thursdaymorning,1
ti,covid19,1
tidepods,bleachupthebum,1
tidepods,covid_19,1
tidepods,injectdisinfectant,1
tidepods,latheredinlysol,1
tiktok,covid_19,1
tiktok,plandemic,1
tiktok,realnews,1
tiktok,socialmedia,1
tiktok,stayathomesavelives,1
tiktok,trending,1
tiktok,twitter,1
tmme,covid_19,1
tmme,ibadan,2
tmme,lockdownhustle,2
tmme,streetcredibility,2
tmme,ultimateloveng,1
toastress,covid_19,1
togetherathome,socialdistance,1
togetherathome,washyourhands,1
top50,musiccharts,1
topproperties,luxuryhome,1
topproperties,properties,1
topstories,instagram,1
torabi,luxuryhome,1
torabi,properties,1
torabi,realestate,1
torabi,topproperties,1
torah,israel,1
torah,jews,1
torah,talmud,1
torah,usa,1
toronto,covid_19,1
torybrexit,covid_19,1
tps,covid,1
tqfrontliners,astrostayhomeconcert,1
tradewar,covid,1
tradewar,tradewar,1
trading,covid_19,1
transformation,bigdata,1
transformation,digital,1
treatment,cureid,1
tremendous,humanity,1
trending,socialmedia,1
tripura,coronavirusindia,1
tripura,coronavirusoutbreak,1
troom,politics,1
trump,billgatesvirus,1
trump,bleachgate,1
trump,china,1
trump,coronavirus,2
trump,covid,2
trump,covid19,1
trump,covid_19,11
trump,covid__19,1
trump,covididiot,1
trump,covidiots,1
trump,disinfectant,4
trump,followers,1
trump,friday,1
trump,hydroxychloroquine,1
trump,jonestown,1
trump,ksuvsful,1
trump,lysol,1
trump,maga,1
trump,magamorons,1
trump,misinformation,1
trump,notmypresident,1
trump,poison,1
trump,resist,1
trump,timscott,1
trump,uk,1
trump,usa,1
trump,uspoli,1
trump2020,soovertherona,1
trump2020,wwg1wga,1
trumpandemic,flukluxklan,3
trumpandemic,nazafr,3
trumpandemic,trumpocalypse,3
trumpandemic,walkingdumb,3
trumpdisinfectant,bleachgate,1
trumpdisinfectant,borisout,1
trumpdisinfectant,covid_19,2
trumpdisinfectant,disinfectant,1
trumpdisinfectant,trumpisalaughingstock,1
trumpdisinfectant,trumppressbriefing,1
trumpisalaughingstock,bleachgate,1
trumpisalaughingstock,borisout,1
trumpisalaughingstock,covid_19,1
trumpisalaughingstock,disinfectant,1
trumpisalaughingstock,trumpdisinfectant,1
trumpisalaughingstock,trumppressbriefing,1
trumpocalypse,flukluxklan,3
trumpocalypse,nazafr,3
trumpocalypse,walkingdumb,3
trumponavirus,resist,1
trumponavirus,theresistance,1
trumponavirus,trump,1
trumporganization,ireland,1
trumporganization,uk,1
trumppressbriefing,disinfectantgate,1
trumppressconference,kag,1
trumpvirus,covid_19,1
trumpvirus,trumpplague,1
trust,brand,1
truth,coronavirus,1
truth,covid19,1
truth,sadday,1
tryorigami,itsfun,1
tuesdaymotivation,covid19,1
tuesdaymotivation,tuesdaythoughts,1
tuesdaymotivation,veganhour,1
tuesdaythoughts,veganhour,1
tukonews,covid19ke,1
tulips,manual,1
tulips,quarantine,1
tulips,tulipsofinstagram,1
tulips,zoom,1
tulipsofinstagram,manual,1
tulipsofinstagram,quarantine,1
tulipsofinstagram,zoom,1
turkey,coronavirus,1
turkey,erdogan,1
turkey,sweden,1
turkey,turkey,1
turkey45,indonesia3,1
turkey45,iran,1
turkey45,pakistan5,1
twelvehundredbucks,boomer,1
twelvehundredbucks,covid,1
twip,rtept,1
twitter,socialmedia,1
twitter,trending,1
twopointsixchallenge,covid,1
tyranny,chinavirus,1
tyranny,coronavirus,1
tyranny,covid_19,1
